epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
13,16-32,0.8894,0.8276,0.0126,0.6372,13434,11948,32816
13,32-64,0.9462,0.9054,0.0074,0.8291,6098,5770,11574
13,64-128,0.9702,0.9428,0.008,0.9072,1743,1691,2501
13,128-9999,0.9792,0.9486,0.0044,0.9028,144,141,679
14,0-8,0.6951,0.677,0.0395,0.248,6382,4436,29496
14,8-16,0.838,0.7552,0.019,0.4785,10958,9183,44781
14,16-32,0.8921,0.8282,0.0118,0.6792,13434,11985,33040
14,32-64,0.9419,0.9072,0.0081,0.8438,6098,5744,12193
14,64-128,0.9633,0.9442,0.0071,0.9028,1743,1679,2691
14,128-9999,0.9722,0.9487,0.0063,0.9014,144,140,635
15,0-8,0.6919,0.6705,0.0391,0.2422,6382,4416,28976
15,8-16,0.8318,0.7546,0.0194,0.4785,10958,9115,42641
15,16-32,0.893,0.8296,0.0118,0.6758,13434,11996,35238
15,32-64,0.9446,0.9081,0.0093,0.8242,6098,5760,11682
15,64-128,0.9656,0.9437,0.0083,0.8799,1743,1683,2782
15,128-9999,0.9722,0.9386,0.0063,0.8418,144,140,480
16,0-8,0.6879,0.6716,0.0396,0.233,6382,4390,26538
16,8-16,0.8382,0.752,0.0181,0.4629,10958,9185,45075
16,16-32,0.8974,0.8282,0.0114,0.6807,13434,12056,36712
16,32-64,0.9438,0.9074,0.0081,0.853,6098,5755,11166
16,64-128,0.9673,0.9454,0.0078,0.9053,1743,1686,2317
16,128-9999,0.9653,0.946,0.0022,0.8882,144,139,462
17,0-8,0.6996,0.6717,0.0429,0.2539,6382,4465,28353
17,8-16,0.8407,0.7552,0.019,0.4766,10958,9212,44965
17,16-32,0.8938,0.83,0.0123,0.6758,13434,12007,35004
17,32-64,0.9431,0.9078,0.0076,0.8613,6098,5751,11227
17,64-128,0.9621,0.9456,0.0096,0.9097,1743,1677,2294
17,128-9999,0.9514,0.952,0.0,0.9019,144,137,424
18,0-8,0.7068,0.6709,0.0378,0.2705,6382,4511,34089
18,8-16,0.8408,0.7522,0.02,0.4785,10958,9213,43517
18,16-32,0.8883,0.8318,0.0132,0.6758,13434,11934,30666
18,32-64,0.9431,0.9079,0.0096,0.832,6098,5751,11013
18,64-128,0.9644,0.9452,0.0078,0.9038,1743,1681,2423
18,128-9999,0.9792,0.9518,0.0042,0.9102,144,141,477
19,0-8,0.6852,0.6685,0.0372,0.2466,6382,4373,26982
19,8-16,0.843,0.7551,0.0182,0.4883,10958,9238,44511
19,16-32,0.9023,0.8287,0.0116,0.6985,13434,12122,36524
19,32-64,0.9464,0.9076,0.0099,0.8511,6098,5771,11673
19,64-128,0.9684,0.9442,0.007,0.9082,1743,1688,2583
19,128-9999,0.9653,0.9479,0.0028,0.8867,144,139,356
20,0-8,0.707,0.6731,0.0362,0.2644,6382,4512,28549
20,8-16,0.849,0.758,0.0188,0.498,10958,9303,45597
20,16-32,0.8956,0.8312,0.0135,0.6841,13434,12032,32204
20,32-64,0.9454,0.9089,0.0079,0.8662,6098,5765,11878
20,64-128,0.9633,0.9468,0.0052,0.918,1743,1679,3093
20,128-9999,0.9514,0.9494,0.0032,0.9038,144,137,314
21,0-8,0.7039,0.6748,0.0369,0.2629,6382,4492,29406
21,8-16,0.8466,0.7575,0.0175,0.4844,10958,9277,47317
21,16-32,0.8933,0.8305,0.0126,0.6895,13434,12000,31662
21,32-64,0.9388,0.9064,0.0089,0.854,6098,5725,9519
21,64-128,0.965,0.9461,0.0077,0.918,1743,1682,2065
21,128-9999,0.9792,0.9529,0.0034,0.9111,144,141,290
22,0-8,0.7112,0.6756,0.0359,0.2583,6382,4539,31509
22,8-16,0.8498,0.7538,0.0186,0.4805,10958,9312,45621
22,16-32,0.8993,0.8308,0.0137,0.6909,13434,12081,31122
22,32-64,0.9421,0.9074,0.0079,0.856,6098,5745,9813
22,64-128,0.9598,0.9434,0.0096,0.918,1743,1673,2090
22,128-9999,0.9583,0.9445,0.0024,0.9065,144,138,425
23,0-8,0.712,0.6813,0.0337,0.2659,6382,4544,29462
23,8-16,0.853,0.7587,0.0175,0.5039,10958,9347,46022
23,16-32,0.8927,0.832,0.012,0.7007,13434,11992,32198
23,32-64,0.9436,0.9073,0.0082,0.8652,6098,5754,9873
23,64-128,0.9702,0.9463,0.0077,0.9116,1743,1691,2332
23,128-9999,0.9653,0.9508,0.0036,0.916,144,139,558
24,0-8,0.7129,0.6795,0.037,0.2752,6382,4550,29889
24,8-16,0.852,0.7588,0.0183,0.4844,10958,9336,45233
24,16-32,0.903,0.8305,0.0126,0.6826,13434,12131,32973
24,32-64,0.9483,0.9094,0.01,0.8457,6098,5783,10466
24,64-128,0.9593,0.9475,0.0069,0.9053,1743,1672,2453
24,128-9999,0.9583,0.9493,0.0,0.8958,144,138,454
25,0-8,0.7004,0.6751,0.0364,0.2338,6382,4470,27614
25,8-16,0.8592,0.755,0.0187,0.4805,10958,9415,45868
25,16-32,0.9032,0.8302,0.0128,0.6895,13434,12133,33486
25,32-64,0.9447,0.9079,0.009,0.8623,6098,5761,10820
25,64-128,0.9639,0.9454,0.0104,0.9097,1743,1680,2314
25,128-9999,0.9653,0.9513,0.0085,0.9116,144,139,353
26,0-8,0.7123,0.6788,0.0328,0.2698,6382,4546,28674
26,8-16,0.8559,0.7577,0.0175,0.502,10958,9379,46646
26,16-32,0.9007,0.8322,0.012,0.6992,13434,12100,32896
26,32-64,0.9426,0.9093,0.0097,0.8608,6098,5748,9532
26,64-128,0.9552,0.948,0.0075,0.9136,1743,1665,2259
26,128-9999,0.9583,0.9489,0.0,0.905,144,138,400
27,0-8,0.7057,0.6807,0.0391,0.2568,6382,4504,28352
