epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
15,32-64,0.9252,0.9031,0.0078,0.8364,6098,5642,11635
15,64-128,0.9495,0.9359,0.0076,0.8608,1743,1655,3553
15,128-9999,0.9583,0.9319,0.0031,0.8872,144,138,638
16,0-8,0.6421,0.67,0.0588,0.2108,6382,4098,28873
16,8-16,0.7814,0.737,0.0277,0.3328,10958,8563,50666
16,16-32,0.8429,0.8175,0.0147,0.5947,13434,11324,33480
16,32-64,0.9264,0.9029,0.0093,0.814,6098,5649,11311
16,64-128,0.9449,0.9361,0.0094,0.855,1743,1647,2651
16,128-9999,0.9514,0.9404,0.002,0.8652,144,137,508
17,0-8,0.6409,0.664,0.0595,0.1865,6382,4090,25259
17,8-16,0.7919,0.7372,0.0271,0.3328,10958,8678,50501
17,16-32,0.8553,0.8165,0.0145,0.5928,13434,11490,35493
17,32-64,0.9295,0.901,0.0074,0.8267,6098,5668,11136
17,64-128,0.9575,0.9358,0.0076,0.8608,1743,1669,3165
17,128-9999,0.9514,0.9429,0.006,0.8852,144,137,503
18,0-8,0.6368,0.6656,0.0549,0.1981,6382,4064,28669
18,8-16,0.7803,0.7361,0.03,0.3293,10958,8550,48068
18,16-32,0.8476,0.8163,0.0148,0.5776,13434,11386,33304
18,32-64,0.9315,0.9027,0.007,0.8232,6098,5680,11658
18,64-128,0.9564,0.9355,0.0069,0.8843,1743,1667,3174
18,128-9999,0.9653,0.9421,0.0027,0.9004,144,139,752
19,0-8,0.6601,0.6679,0.0543,0.2366,6382,4213,28854
19,8-16,0.7934,0.7407,0.0253,0.3794,10958,8694,51443
19,16-32,0.8492,0.8206,0.013,0.6279,13434,11408,33367
19,32-64,0.9293,0.9034,0.0071,0.831,6098,5667,10159
19,64-128,0.9547,0.9375,0.0066,0.8613,1743,1664,2859
19,128-9999,0.9653,0.9398,0.0039,0.8823,144,139,508
20,0-8,0.6592,0.6693,0.0555,0.2173,6382,4207,31435
20,8-16,0.7886,0.7394,0.0258,0.3811,10958,8641,50166
20,16-32,0.8527,0.8192,0.0133,0.6533,13434,11455,32534
20,32-64,0.9236,0.9028,0.0085,0.8491,6098,5632,10190
20,64-128,0.953,0.9389,0.0089,0.876,1743,1661,2923
20,128-9999,0.9722,0.9459,0.0052,0.8828,144,140,572
21,0-8,0.6572,0.6709,0.0519,0.1968,6382,4194,26052
21,8-16,0.7955,0.7399,0.0282,0.3452,10958,8717,48404
21,16-32,0.8594,0.814,0.0136,0.6245,13434,11545,35314
21,32-64,0.9301,0.8995,0.0057,0.853,6098,5672,11762
21,64-128,0.957,0.9343,0.0069,0.876,1743,1668,3471
21,128-9999,0.9583,0.9437,0.0059,0.875,144,138,681
22,0-8,0.6623,0.6689,0.0499,0.2213,6382,4227,29989
22,8-16,0.7991,0.7409,0.0235,0.3684,10958,8757,50800
22,16-32,0.8537,0.8209,0.0142,0.6387,13434,11468,32667
22,32-64,0.9242,0.9023,0.0099,0.8589,6098,5636,9229
22,64-128,0.9466,0.9365,0.0075,0.8953,1743,1650,2915
22,128-9999,0.9722,0.9448,0.0034,0.8594,144,140,597
23,0-8,0.6545,0.6681,0.0501,0.2108,6382,4177,28354
23,8-16,0.7933,0.7399,0.0243,0.3577,10958,8693,49861
23,16-32,0.8498,0.8175,0.0142,0.6387,13434,11416,31505
23,32-64,0.9319,0.9021,0.0071,0.8501,6098,5683,10880
23,64-128,0.9575,0.9387,0.0058,0.8975,1743,1669,3296
23,128-9999,0.9514,0.9422,0.0016,0.8701,144,137,630
24,0-8,0.6496,0.6689,0.0567,0.1968,6382,4146,26287
24,8-16,0.7986,0.7422,0.0256,0.3594,10958,8751,49261
24,16-32,0.858,0.8206,0.0128,0.6279,13434,11526,34997
24,32-64,0.9324,0.9022,0.0081,0.8374,6098,5686,11446
24,64-128,0.9593,0.9399,0.0073,0.8669,1743,1672,3172
24,128-9999,0.9583,0.9461,0.0019,0.8459,144,138,528
25,0-8,0.6648,0.6717,0.0533,0.2018,6382,4243,28614
25,8-16,0.8001,0.7407,0.0258,0.3611,10958,8768,47021
25,16-32,0.8618,0.8202,0.0141,0.648,13434,11577,35131
25,32-64,0.9303,0.9017,0.0067,0.8501,6098,5673,11319
25,64-128,0.9461,0.9383,0.0091,0.8794,1743,1649,3088
25,128-9999,0.9514,0.9442,0.0066,0.874,144,137,453
26,0-8,0.6595,0.6751,0.05,0.2161,6382,4209,27893
26,8-16,0.8043,0.7437,0.0233,0.3887,10958,8813,51823
26,16-32,0.8644,0.8196,0.0144,0.6372,13434,11613,33502
26,32-64,0.9251,0.9034,0.0091,0.8481,6098,5641,9372
26,64-128,0.9535,0.9367,0.0101,0.8926,1743,1662,2478
26,128-9999,0.9583,0.9436,0.0022,0.9053,144,138,447
27,0-8,0.662,0.6725,0.0511,0.2095,6382,4225,27501
27,8-16,0.8054,0.7446,0.0245,0.385,10958,8826,50361
27,16-32,0.8604,0.8216,0.0136,0.6621,13434,11558,33166
27,32-64,0.9283,0.9036,0.0092,0.8491,6098,5661,10134
27,64-128,0.9495,0.9404,0.0085,0.8911,1743,1655,2712
27,128-9999,0.9583,0.9465,0.0042,0.9038,144,138,478
28,0-8,0.649,0.6713,0.0539,0.1779,6382,4142,26118
28,8-16,0.8016,0.7432,0.0249,0.3611,10958,8784,50304
28,16-32,0.8604,0.8209,0.0132,0.6494,13434,11558,34118
28,32-64,0.928,0.903,0.0078,0.8579,6098,5659,11048
28,64-128,0.9558,0.9375,0.0088,0.895,1743,1666,2733
28,128-9999,0.9653,0.9459,0.007,0.896,144,139,569
29,0-8,0.6713,0.6694,0.0456,0.2281,6382,4284,29203
29,8-16,0.8035,0.7437,0.0243,0.3867,10958,8805,49246
29,16-32,0.8609,0.8206,0.0143,0.6426,13434,11565,31736
29,32-64,0.9316,0.9019,0.0076,0.8472,6098,5681,10416
29,64-128,0.9558,0.9383,0.0089,0.8916,1743,1666,3031
29,128-9999,0.9514,0.9462,0.0052,0.8965,144,137,577
30,0-8,0.6813,0.6724,0.0492,0.2281,6382,4348,30396
30,8-16,0.8075,0.7462,0.0238,0.398,10958,8849,49037
30,16-32,0.8658,0.8221,0.0145,0.6792,13434,11631,31815
30,32-64,0.9321,0.9023,0.009,0.8589,6098,5684,9951
30,64-128,0.9558,0.9414,0.007,0.8989,1743,1666,3140
30,128-9999,0.9722,0.9454,0.0016,0.8887,144,140,632
31,0-8,0.6641,0.6743,0.0443,0.1993,6382,4238,27350
31,8-16,0.8119,0.7464,0.0233,0.3684,10958,8897,50122
31,16-32,0.8642,0.8229,0.0134,0.6602,13434,11609,34124
31,32-64,0.9298,0.904,0.0082,0.853,6098,5670,9508
31,64-128,0.9495,0.9415,0.0079,0.9014,1743,1655,2645
31,128-9999,0.9722,0.9479,0.0038,0.8962,144,140,532
32,0-8,0.667,0.6756,0.0439,0.2161,6382,4257,30223
32,8-16,0.8045,0.7455,0.0217,0.385,10958,8816,50666
32,16-32,0.8598,0.8235,0.0139,0.6704,13434,11551,31165
32,32-64,0.9315,0.9039,0.0099,0.853,6098,5680,8902
32,64-128,0.9455,0.9408,0.0109,0.897,1743,1648,2297
32,128-9999,0.9514,0.9478,0.0047,0.9028,144,137,425
33,0-8,0.6716,0.6737,0.0455,0.224,6382,4286,28940
33,8-16,0.8093,0.7465,0.0226,0.3999,10958,8868,49251
33,16-32,0.8636,0.8261,0.0137,0.6807,13434,11602,32283
33,32-64,0.9316,0.9043,0.0086,0.856,6098,5681,10068
33,64-128,0.9564,0.9415,0.0095,0.895,1743,1667,2422
33,128-9999,0.9583,0.9516,0.0014,0.9019,144,138,728
34,0-8,0.6724,0.6776,0.0463,0.2108,6382,4291,29851
34,8-16,0.8159,0.7481,0.0228,0.396,10958,8941,52587
34,16-32,0.8627,0.8242,0.0149,0.6909,13434,11589,29617
34,32-64,0.93,0.9043,0.0102,0.8643,6098,5671,8703
34,64-128,0.9541,0.9401,0.0102,0.897,1743,1663,2441
34,128-9999,0.9583,0.953,0.0018,0.8972,144,138,546
35,0-8,0.6796,0.6716,0.0433,0.2295,6382,4337,29213
35,8-16,0.8175,0.7457,0.0217,0.4092,10958,8958,51841
35,16-32,0.864,0.8226,0.0132,0.6807,13434,11607,31847
35,32-64,0.9241,0.9037,0.0104,0.8613,6098,5635,7773
35,64-128,0.9501,0.9395,0.0114,0.8928,1743,1656,2191
35,128-9999,0.9653,0.9491,0.0,0.8965,144,139,512
36,0-8,0.6744,0.671,0.0421,0.2366,6382,4304,29059
36,8-16,0.8128,0.7474,0.024,0.4055,10958,8907,49975
36,16-32,0.8592,0.825,0.0142,0.6943,13434,11543,31256
36,32-64,0.9328,0.9045,0.0079,0.8623,6098,5688,9380
36,64-128,0.9541,0.9424,0.0073,0.8965,1743,1663,2895
36,128-9999,0.9653,0.9537,0.002,0.897,144,139,490
37,0-8,0.6742,0.6759,0.0407,0.2295,6382,4303,29402
37,8-16,0.8129,0.7481,0.0234,0.4092,10958,8908,50720
37,16-32,0.8614,0.8236,0.0145,0.6992,13434,11572,30592
37,32-64,0.9296,0.9046,0.0109,0.854,6098,5669,9396
37,64-128,0.9512,0.942,0.0099,0.897,1743,1658,2616
37,128-9999,0.9653,0.9483,0.0056,0.9141,144,139,533
38,0-8,0.6924,0.6783,0.0427,0.2437,6382,4419,30977
38,8-16,0.813,0.747,0.0216,0.4168,10958,8909,49625
38,16-32,0.8601,0.8246,0.0148,0.6909,13434,11555,30747
38,32-64,0.9241,0.9051,0.0109,0.8652,6098,5635,9007
38,64-128,0.9472,0.9432,0.0126,0.9087,1743,1651,2384
38,128-9999,0.9722,0.952,0.0048,0.9314,144,140,419
39,0-8,0.6927,0.6752,0.0407,0.2351,6382,4421,31462
39,8-16,0.8176,0.7497,0.0211,0.4358,10958,8959,50587
39,16-32,0.8634,0.8251,0.0142,0.7041,13434,11599,29813
39,32-64,0.9254,0.9057,0.0114,0.8662,6098,5643,8236
39,64-128,0.9472,0.9422,0.0122,0.9072,1743,1651,2288
39,128-9999,0.9444,0.9485,0.0068,0.917,144,136,443
40,0-8,0.6725,0.6715,0.0399,0.2255,6382,4292,29059
40,8-16,0.8162,0.7469,0.0208,0.4282,10958,8944,50341
40,16-32,0.863,0.8232,0.0134,0.7139,13434,11593,31744
40,32-64,0.9313,0.9031,0.0103,0.8672,6098,5679,9334
40,64-128,0.9484,0.9408,0.0106,0.9048,1743,1653,2353
40,128-9999,0.9653,0.949,0.002,0.9097,144,139,498
41,0-8,0.6778,0.6753,0.04,0.2261,6382,4326,29738
41,8-16,0.8161,0.7486,0.0213,0.4321,10958,8943,50689
41,16-32,0.8631,0.8221,0.0137,0.7056,13434,11595,30962
41,32-64,0.926,0.9044,0.0099,0.8726,6098,5647,8968
41,64-128,0.9466,0.9429,0.0125,0.9094,1743,1650,2314
41,128-9999,0.9722,0.9498,0.0043,0.9077,144,140,462
42,0-8,0.6825,0.6763,0.04,0.2255,6382,4356,29857
42,8-16,0.8115,0.7481,0.0223,0.4168,10958,8892,50524
42,16-32,0.8601,0.8247,0.0134,0.6929,13434,11555,30943
42,32-64,0.9236,0.9055,0.0084,0.8687,6098,5632,9088
42,64-128,0.953,0.9416,0.0091,0.9058,1743,1661,2412
42,128-9999,0.9583,0.951,0.003,0.9199,144,138,336
43,0-8,0.6865,0.6774,0.0417,0.2422,6382,4381,30750
43,8-16,0.8157,0.7486,0.0215,0.4456,10958,8938,49829
43,16-32,0.8619,0.8248,0.0134,0.7168,13434,11579,30357
43,32-64,0.9251,0.9046,0.0104,0.873,6098,5641,8885
43,64-128,0.957,0.9422,0.0078,0.9062,1743,1668,2437
43,128-9999,0.9653,0.9487,0.0047,0.8862,144,139,430
44,0-8,0.6932,0.6773,0.0389,0.2437,6382,4424,31071
44,8-16,0.8153,0.7496,0.0217,0.4321,10958,8934,49877
44,16-32,0.8612,0.8249,0.0144,0.7124,13434,11569,30837
44,32-64,0.9223,0.9048,0.012,0.873,6098,5624,8164
44,64-128,0.9478,0.9425,0.0107,0.9082,1743,1652,2159
44,128-9999,0.9653,0.951,0.0029,0.915,144,139,349
45,0-8,0.6827,0.6731,0.0397,0.2227,6382,4357,30595
45,8-16,0.8184,0.7476,0.0192,0.4397,10958,8968,50740
45,16-32,0.865,0.8251,0.0145,0.6943,13434,11621,30396
45,32-64,0.9267,0.9046,0.0104,0.8687,6098,5651,8589
45,64-128,0.9518,0.9433,0.0092,0.9106,1743,1659,2277
45,128-9999,0.9514,0.952,0.0028,0.915,144,137,361
46,0-8,0.6775,0.674,0.0385,0.2295,6382,4324,29754
46,8-16,0.8169,0.7481,0.02,0.4416,10958,8952,51464
46,16-32,0.8644,0.8233,0.0141,0.709,13434,11613,30141
46,32-64,0.9275,0.9035,0.0097,0.8728,6098,5656,8466
46,64-128,0.9449,0.9403,0.014,0.9072,1743,1647,2144
46,128-9999,0.9653,0.9496,0.0054,0.9199,144,139,369
47,0-8,0.6799,0.6757,0.0378,0.2466,6382,4339,28869
47,8-16,0.8152,0.749,0.0202,0.459,10958,8933,51953
47,16-32,0.8627,0.8254,0.0138,0.7202,13434,11589,30460
47,32-64,0.9249,0.9058,0.0103,0.8716,6098,5640,8288
47,64-128,0.9438,0.9425,0.0109,0.9092,1743,1645,2296
47,128-9999,0.9792,0.9504,0.0019,0.9165,144,141,518
48,0-8,0.6929,0.6755,0.0382,0.2407,6382,4422,31824
48,8-16,0.812,0.7502,0.021,0.4514,10958,8898,48545
48,16-32,0.8607,0.8254,0.0145,0.7195,13434,11562,30001
48,32-64,0.9214,0.9056,0.0104,0.8765,6098,5619,8525
48,64-128,0.9507,0.9427,0.0111,0.9131,1743,1657,2070
48,128-9999,0.9722,0.9518,0.0054,0.9202,144,140,373
49,0-8,0.6854,0.6756,0.0369,0.2366,6382,4374,30357
49,8-16,0.8209,0.7496,0.0219,0.4495,10958,8995,50714
49,16-32,0.8609,0.8245,0.0147,0.7202,13434,11565,29437
49,32-64,0.9246,0.9051,0.0108,0.8789,6098,5638,8904
49,64-128,0.9495,0.941,0.0089,0.915,1743,1655,2251
49,128-9999,0.9514,0.9473,0.002,0.9219,144,137,494
50,0-8,0.6891,0.6728,0.0359,0.2422,6382,4398,31737
50,8-16,0.819,0.749,0.0203,0.457,10958,8975,50138
50,16-32,0.8623,0.8251,0.0144,0.7217,13434,11584,29224
50,32-64,0.9221,0.9058,0.0121,0.874,6098,5623,8412
50,64-128,0.9455,0.9424,0.0104,0.9155,1743,1648,1917
50,128-9999,0.9514,0.9512,0.0033,0.9263,144,137,300
51,0-8,0.6902,0.676,0.0367,0.248,6382,4405,32067
51,8-16,0.8199,0.75,0.0208,0.4551,10958,8985,49249
51,16-32,0.8628,0.8247,0.015,0.728,13434,11591,28839
51,32-64,0.9278,0.9039,0.0097,0.873,6098,5658,8944
51,64-128,0.9484,0.942,0.0096,0.9155,1743,1653,2301
51,128-9999,0.9444,0.9511,0.0069,0.9231,144,136,289
52,0-8,0.686,0.6757,0.0362,0.2568,6382,4378,30034
52,8-16,0.8169,0.7517,0.0199,0.4766,10958,8952,50382
52,16-32,0.8653,0.8244,0.014,0.7266,13434,11624,30369
52,32-64,0.9269,0.9038,0.0121,0.8779,6098,5652,8162
52,64-128,0.9449,0.9428,0.0129,0.9219,1743,1647,1863
52,128-9999,0.9653,0.9539,0.0035,0.9277,144,139,288
53,0-8,0.6904,0.6796,0.0368,0.2554,6382,4406,31138
53,8-16,0.818,0.7522,0.0206,0.4746,10958,8964,50431
53,16-32,0.8621,0.8236,0.0139,0.7266,13434,11581,30005
53,32-64,0.9214,0.905,0.012,0.876,6098,5619,8346
53,64-128,0.9403,0.9417,0.0114,0.9175,1743,1639,1935
53,128-9999,0.9375,0.9552,0.0035,0.9268,144,135,283
54,0-8,0.6891,0.6766,0.0346,0.2554,6382,4398,31186
54,8-16,0.8181,0.7506,0.0197,0.4805,10958,8965,49100
54,16-32,0.8664,0.8247,0.0143,0.7358,13434,11639,29841
54,32-64,0.9269,0.9055,0.0114,0.875,6098,5652,8504
54,64-128,0.9455,0.9417,0.0122,0.9141,1743,1648,1969
54,128-9999,0.9583,0.9557,0.0029,0.9319,144,138,340
55,0-8,0.697,0.6762,0.0366,0.2554,6382,4448,32202
55,8-16,0.8139,0.7497,0.0197,0.4863,10958,8919,48289
55,16-32,0.8631,0.8252,0.0135,0.7339,13434,11595,30133
55,32-64,0.9241,0.9057,0.0113,0.8784,6098,5635,8209
55,64-128,0.9392,0.9425,0.0114,0.918,1743,1637,1838
55,128-9999,0.9306,0.9555,0.013,0.9326,144,134,230
56,0-8,0.6984,0.6785,0.0372,0.2583,6382,4457,33094
56,8-16,0.8158,0.7486,0.0202,0.4795,10958,8940,48208
56,16-32,0.8601,0.8242,0.0137,0.7324,13434,11555,29871
56,32-64,0.9251,0.9068,0.0118,0.8784,6098,5641,7895
56,64-128,0.9386,0.9423,0.0125,0.919,1743,1636,1766
56,128-9999,0.9444,0.9554,0.0034,0.9377,144,136,298
57,0-8,0.6887,0.6768,0.0346,0.2673,6382,4395,31928
57,8-16,0.8169,0.7475,0.0194,0.4922,10958,8952,48783
57,16-32,0.8634,0.8253,0.0137,0.7373,13434,11599,29635
57,32-64,0.9237,0.906,0.0105,0.8833,6098,5633,8389
57,64-128,0.9357,0.9427,0.0119,0.9209,1743,1631,1772
57,128-9999,0.9444,0.9524,0.0033,0.9292,144,136,303
58,0-8,0.6899,0.679,0.0349,0.2612,6382,4403,32701
58,8-16,0.815,0.7506,0.0193,0.5,10958,8931,49334
58,16-32,0.8607,0.8256,0.0132,0.7505,13434,11562,29473
58,32-64,0.9216,0.9066,0.0125,0.8843,6098,5620,8106
58,64-128,0.9386,0.9432,0.0164,0.9194,1743,1636,1705
58,128-9999,0.9653,0.9489,0.0037,0.9307,144,139,272
59,0-8,0.6885,0.6783,0.0334,0.269,6382,4394,32874
59,8-16,0.8101,0.7515,0.0188,0.5039,10958,8877,49049
59,16-32,0.859,0.8254,0.0142,0.7476,13434,11540,29519
59,32-64,0.9203,0.906,0.0133,0.8818,6098,5612,7727
59,64-128,0.9438,0.9434,0.0178,0.9219,1743,1645,1631
59,128-9999,0.9653,0.9525,0.003,0.9351,144,139,328
60,0-8,0.6937,0.6791,0.0357,0.2659,6382,4427,32479
60,8-16,0.818,0.7525,0.018,0.502,10958,8964,49896
60,16-32,0.8597,0.8257,0.0144,0.7432,13434,11549,28824
60,32-64,0.9205,0.9055,0.013,0.8823,6098,5613,7841
60,64-128,0.9346,0.9433,0.0149,0.9204,1743,1629,1741
60,128-9999,0.9653,0.9484,0.0034,0.9341,144,139,298
61,0-8,0.6937,0.6804,0.0338,0.2583,6382,4427,33186
61,8-16,0.8158,0.7517,0.0186,0.5,10958,8939,48432
61,16-32,0.8612,0.8251,0.0145,0.7432,13434,11569,29024
61,32-64,0.9208,0.9056,0.0121,0.8857,6098,5615,8356
61,64-128,0.9438,0.9439,0.0135,0.9214,1743,1645,1773
61,128-9999,0.9514,0.9502,0.0035,0.9336,144,137,282
62,0-8,0.6935,0.6795,0.0338,0.2598,6382,4426,32360
62,8-16,0.8146,0.7523,0.019,0.5078,10958,8926,48821
62,16-32,0.8583,0.8252,0.0145,0.7446,13434,11530,29633
62,32-64,0.9205,0.9055,0.0131,0.8823,6098,5613,7797
62,64-128,0.9398,0.9436,0.0117,0.9224,1743,1638,1534
62,128-9999,0.9583,0.9514,0.0042,0.9324,144,138,237
63,0-8,0.6893,0.6778,0.0329,0.2705,6382,4399,32395
63,8-16,0.814,0.7503,0.0192,0.5088,10958,8920,49335
63,16-32,0.8582,0.8258,0.0143,0.7461,13434,11529,29520
63,32-64,0.9196,0.9047,0.0133,0.8857,6098,5608,7769
63,64-128,0.9421,0.9418,0.0172,0.9209,1743,1642,1626
63,128-9999,0.9514,0.9504,0.0047,0.9351,144,137,211
64,0-8,0.6902,0.6806,0.0325,0.2598,6382,4405,32418
64,8-16,0.8198,0.7506,0.0193,0.5117,10958,8983,48906
64,16-32,0.858,0.8258,0.0143,0.752,13434,11527,28911
64,32-64,0.9211,0.904,0.013,0.8848,6098,5617,8130
64,64-128,0.9352,0.9427,0.0156,0.9243,1743,1630,1539
64,128-9999,0.9583,0.9511,0.005,0.9368,144,138,200
65,0-8,0.6971,0.6812,0.0353,0.2659,6382,4449,33356
65,8-16,0.8206,0.7505,0.0206,0.5176,10958,8992,48212
65,16-32,0.8563,0.8264,0.0152,0.7505,13434,11504,28665
65,32-64,0.9182,0.9046,0.0127,0.8872,6098,5599,7811
65,64-128,0.9398,0.9437,0.0155,0.9248,1743,1638,1614
65,128-9999,0.9444,0.95,0.0045,0.9399,144,136,220
66,0-8,0.6902,0.6806,0.0341,0.2673,6382,4405,33375
66,8-16,0.8158,0.7518,0.0193,0.5215,10958,8939,48276
66,16-32,0.8525,0.8265,0.0151,0.7593,13434,11453,28411
66,32-64,0.9185,0.9038,0.0145,0.8872,6098,5601,8072
66,64-128,0.9369,0.9436,0.0169,0.9263,1743,1633,1656
66,128-9999,0.9514,0.9517,0.004,0.9385,144,137,251
67,0-8,0.6913,0.6789,0.0323,0.2659,6382,4412,32902
67,8-16,0.8166,0.7514,0.019,0.5215,10958,8948,48561
67,16-32,0.8551,0.8268,0.0145,0.7593,13434,11487,28777
