epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
13,32-64,0.1309,0.9014,0.4748,0.0873,6098,798,16541
13,64-128,0.148,0.938,0.4763,0.0982,1743,258,4107
13,128-9999,0.1597,0.9491,0.4321,0.0146,144,23,648
14,0-8,0.1503,0.6507,0.3276,0.0656,6382,959,29047
14,8-16,0.1738,0.7341,0.3336,0.0917,10958,1904,55003
14,16-32,0.151,0.806,0.4055,0.0904,13434,2028,43034
14,32-64,0.1174,0.9003,0.5334,0.081,6098,716,15594
14,64-128,0.1331,0.935,0.5083,0.0792,1743,232,4027
14,128-9999,0.1806,0.9407,0.3838,0.0156,144,26,779
15,0-8,0.1437,0.6402,0.347,0.0571,6382,917,29415
15,8-16,0.1666,0.7279,0.346,0.0798,10958,1826,52171
15,16-32,0.1487,0.81,0.4041,0.0815,13434,1997,45077
15,32-64,0.1327,0.9004,0.4859,0.0914,6098,809,16714
15,64-128,0.1715,0.9408,0.5056,0.0798,1743,299,4019
15,128-9999,0.2153,0.9532,0.4318,0.0186,144,31,616
16,0-8,0.1515,0.6494,0.3172,0.0649,6382,967,35214
16,8-16,0.1688,0.7289,0.3334,0.0922,10958,1850,49350
16,16-32,0.152,0.8084,0.3692,0.1152,13434,2042,41684
16,32-64,0.1259,0.8979,0.464,0.1091,6098,768,15927
16,64-128,0.1429,0.94,0.4878,0.0775,1743,249,4143
16,128-9999,0.1667,0.9517,0.4189,0.0235,144,24,518
17,0-8,0.1496,0.6586,0.295,0.0724,6382,955,32258
17,8-16,0.174,0.7296,0.3245,0.094,10958,1907,54208
17,16-32,0.1545,0.8089,0.383,0.1052,13434,2075,40455
17,32-64,0.1299,0.8982,0.491,0.0908,6098,792,15507
17,64-128,0.1365,0.9409,0.5556,0.0555,1743,238,3825
17,128-9999,0.1528,0.9491,0.4325,0.0179,144,22,578
18,0-8,0.1426,0.6585,0.4029,0.0508,6382,910,34148
18,8-16,0.1553,0.7322,0.4243,0.0614,10958,1702,51944
18,16-32,0.1406,0.8103,0.4745,0.0628,13434,1889,40108
18,32-64,0.1258,0.9016,0.533,0.0708,6098,767,15526
18,64-128,0.1279,0.9386,0.5215,0.0789,1743,223,3883
18,128-9999,0.125,0.9417,0.5169,0.0084,144,18,563
19,0-8,0.1453,0.6591,0.395,0.0471,6382,927,32785
19,8-16,0.1643,0.7393,0.4019,0.0626,10958,1800,54363
19,16-32,0.1484,0.823,0.4437,0.0706,13434,1993,41265
19,32-64,0.1271,0.9077,0.5312,0.0761,6098,775,14448
19,64-128,0.1583,0.9411,0.5337,0.0874,1743,276,3708
19,128-9999,0.1667,0.9587,0.4883,0.0109,144,24,596
20,0-8,0.1521,0.6547,0.3339,0.0542,6382,971,32667
20,8-16,0.1725,0.7355,0.3722,0.0678,10958,1890,52964
20,16-32,0.1532,0.8143,0.429,0.0818,13434,2058,40179
20,32-64,0.1279,0.8983,0.4976,0.0822,6098,780,15861
20,64-128,0.1388,0.9417,0.4975,0.0643,1743,242,4129
20,128-9999,0.1528,0.9521,0.4156,0.0111,144,22,794
21,0-8,0.1415,0.6499,0.3656,0.0548,6382,903,30565
21,8-16,0.1711,0.7345,0.3739,0.0734,10958,1875,54039
21,16-32,0.1537,0.8182,0.4332,0.0742,13434,2065,43362
21,32-64,0.1276,0.9041,0.5219,0.0817,6098,778,14757
21,64-128,0.1394,0.9436,0.5405,0.0895,1743,243,3552
21,128-9999,0.1667,0.9514,0.538,0.0127,144,24,526
22,0-8,0.1401,0.6684,0.3697,0.0557,6382,894,33738
22,8-16,0.1631,0.7363,0.3941,0.0678,10958,1787,54507
22,16-32,0.1428,0.8133,0.4668,0.0673,13434,1918,40099
22,32-64,0.1181,0.904,0.5821,0.0698,6098,720,13406
22,64-128,0.1256,0.9419,0.5634,0.0981,1743,219,3424
22,128-9999,0.1042,0.9506,0.546,0.0127,144,15,467
23,0-8,0.1496,0.6587,0.406,0.0442,6382,955,31675
23,8-16,0.1651,0.7426,0.3911,0.0614,10958,1809,53689
23,16-32,0.1493,0.8184,0.4517,0.0695,13434,2006,39673
23,32-64,0.1294,0.9032,0.5209,0.0748,6098,789,14809
23,64-128,0.1446,0.943,0.5004,0.0925,1743,252,3845
23,128-9999,0.1111,0.9597,0.3996,0.0237,144,16,513
24,0-8,0.1426,0.6604,0.34,0.0685,6382,910,34589
24,8-16,0.1695,0.7324,0.3673,0.0798,10958,1857,52132
24,16-32,0.1433,0.8125,0.4424,0.0786,13434,1925,40682
24,32-64,0.114,0.9046,0.5414,0.0775,6098,695,15056
24,64-128,0.1325,0.9443,0.5169,0.0904,1743,231,3887
24,128-9999,0.1319,0.9553,0.4925,0.012,144,19,666
25,0-8,0.1523,0.6557,0.3087,0.065,6382,972,32984
25,8-16,0.1696,0.7345,0.3762,0.0708,10958,1859,51223
25,16-32,0.1369,0.8191,0.4606,0.0623,13434,1839,41030
25,32-64,0.1123,0.8958,0.5264,0.0748,6098,685,15120
25,64-128,0.1279,0.9402,0.5398,0.0784,1743,223,3781
25,128-9999,0.1111,0.959,0.4491,0.0205,144,16,550
26,0-8,0.1485,0.6464,0.3422,0.052,6382,948,31707
26,8-16,0.1701,0.7358,0.3647,0.0725,10958,1864,54585
26,16-32,0.148,0.8157,0.4235,0.0779,13434,1988,42114
26,32-64,0.1156,0.904,0.5241,0.0895,6098,705,14702
26,64-128,0.1142,0.9389,0.5901,0.1052,1743,199,3176
26,128-9999,0.0972,0.9448,0.5033,0.0158,144,14,449
27,0-8,0.1459,0.6563,0.3738,0.0528,6382,931,33552
27,8-16,0.1625,0.7409,0.4051,0.0612,10958,1781,53388
27,16-32,0.1397,0.8179,0.4608,0.064,13434,1877,41295
27,32-64,0.1189,0.9054,0.5397,0.0804,6098,725,14338
27,64-128,0.1274,0.9442,0.5887,0.1097,1743,222,3234
27,128-9999,0.1319,0.9419,0.4578,0.0139,144,19,509
28,0-8,0.1539,0.6482,0.242,0.0817,6382,982,31678
28,8-16,0.1776,0.7336,0.3214,0.0914,10958,1946,53527
28,16-32,0.1515,0.8128,0.4107,0.092,13434,2035,40429
28,32-64,0.1194,0.902,0.5256,0.0872,6098,728,14101
28,64-128,0.1343,0.9437,0.5804,0.0743,1743,234,3370
28,128-9999,0.0972,0.959,0.486,0.0243,144,14,428
29,0-8,0.1576,0.652,0.336,0.0564,6382,1006,33032
29,8-16,0.1698,0.7351,0.3637,0.0706,10958,1861,54442
29,16-32,0.1468,0.817,0.4313,0.0779,13434,1972,40860
29,32-64,0.1161,0.9026,0.5532,0.0959,6098,708,13408
29,64-128,0.1124,0.9438,0.5751,0.1045,1743,196,3290
29,128-9999,0.0972,0.9524,0.4526,0.0291,144,14,464
30,0-8,0.1498,0.6433,0.3165,0.0581,6382,956,32949
30,8-16,0.1696,0.7375,0.3523,0.0742,10958,1858,54632
30,16-32,0.1423,0.8157,0.4334,0.0824,13434,1911,39190
30,32-64,0.1127,0.9029,0.5437,0.0908,6098,687,13527
30,64-128,0.1165,0.9443,0.5994,0.1321,1743,203,3028
30,128-9999,0.0764,0.9483,0.4876,0.0163,144,11,484
31,0-8,0.1565,0.6473,0.2819,0.0676,6382,999,32595
31,8-16,0.1759,0.7369,0.3026,0.1023,10958,1928,54724
31,16-32,0.1543,0.8123,0.4161,0.0953,13434,2073,39767
31,32-64,0.1169,0.9015,0.5513,0.0917,6098,713,13639
31,64-128,0.117,0.9416,0.6286,0.0898,1743,204,2959
31,128-9999,0.0764,0.951,0.4277,0.0268,144,11,484
32,0-8,0.1492,0.6598,0.3999,0.0471,6382,952,33998
32,8-16,0.1641,0.7346,0.4002,0.0611,10958,1798,54441
32,16-32,0.1332,0.8165,0.4647,0.0693,13434,1789,38211
32,32-64,0.1053,0.9011,0.5668,0.088,6098,642,13215
32,64-128,0.113,0.9438,0.6272,0.1217,1743,197,2959
32,128-9999,0.0903,0.9476,0.5459,0.0124,144,13,447
33,0-8,0.157,0.6565,0.2971,0.0671,6382,1002,35683
33,8-16,0.1675,0.7366,0.3695,0.0708,10958,1835,52885
33,16-32,0.1327,0.8164,0.4618,0.0701,13434,1783,38573
33,32-64,0.1086,0.9044,0.5771,0.0952,6098,662,12822
33,64-128,0.1165,0.9435,0.6405,0.0737,1743,203,2935
33,128-9999,0.1042,0.9517,0.5379,0.0162,144,15,409
34,0-8,0.1467,0.6615,0.3722,0.0426,6382,936,33628
34,8-16,0.1602,0.7397,0.4087,0.0537,10958,1756,53840
34,16-32,0.1301,0.8175,0.4675,0.0651,13434,1748,38818
34,32-64,0.1115,0.9004,0.5824,0.0818,6098,680,12807
34,64-128,0.1188,0.9428,0.6405,0.0833,1743,207,2943
34,128-9999,0.0764,0.9533,0.6753,0.008,144,11,348
35,0-8,0.1547,0.654,0.3391,0.0552,6382,987,33068
35,8-16,0.1681,0.7391,0.3547,0.0761,10958,1842,54130
35,16-32,0.1365,0.8162,0.4356,0.0837,13434,1834,39440
35,32-64,0.1054,0.8986,0.5758,0.0827,6098,643,12882
35,64-128,0.1153,0.9406,0.5821,0.1113,1743,201,3159
35,128-9999,0.1181,0.9448,0.5092,0.0154,144,17,434
36,0-8,0.1523,0.6639,0.3628,0.0507,6382,972,32765
36,8-16,0.1689,0.7418,0.3572,0.0721,10958,1851,54405
36,16-32,0.1389,0.811,0.414,0.0947,13434,1866,40191
36,32-64,0.1051,0.905,0.5865,0.0821,6098,641,12763
36,64-128,0.0981,0.9445,0.675,0.0947,1743,171,2769
36,128-9999,0.0903,0.9696,0.5262,0.0206,144,13,420
37,0-8,0.159,0.665,0.3151,0.0599,6382,1015,34933
37,8-16,0.1665,0.7388,0.342,0.0781,10958,1824,54338
37,16-32,0.1283,0.8102,0.4656,0.0712,13434,1724,37889
37,32-64,0.1018,0.8998,0.6063,0.0786,6098,621,12233
37,64-128,0.101,0.9392,0.6759,0.0893,1743,176,2802
37,128-9999,0.0833,0.9612,0.6366,0.0131,144,12,333
38,0-8,0.1543,0.6642,0.3288,0.0568,6382,985,36293
38,8-16,0.164,0.7408,0.3569,0.075,10958,1797,54528
38,16-32,0.1282,0.8144,0.458,0.0806,13434,1722,37019
38,32-64,0.0974,0.903,0.6257,0.0785,6098,594,11761
38,64-128,0.1015,0.9389,0.6793,0.1027,1743,177,2688
38,128-9999,0.0764,0.9663,0.5881,0.0284,144,11,318
39,0-8,0.1495,0.6674,0.3721,0.0462,6382,954,33493
39,8-16,0.1594,0.7368,0.4073,0.0542,10958,1747,55653
39,16-32,0.1298,0.813,0.4482,0.0767,13434,1744,38050
39,32-64,0.1018,0.9025,0.5756,0.1027,6098,621,12461
39,64-128,0.1027,0.9394,0.6964,0.0863,1743,179,2632
39,128-9999,0.0625,0.9694,0.5526,0.0214,144,9,342
40,0-8,0.1528,0.662,0.3476,0.049,6382,975,36194
40,8-16,0.1591,0.7334,0.4022,0.0548,10958,1743,54374
40,16-32,0.1223,0.8053,0.4598,0.074,13434,1643,37029
40,32-64,0.0951,0.898,0.6027,0.0922,6098,580,11989
40,64-128,0.0964,0.9381,0.6896,0.182,1743,168,2500
40,128-9999,0.0694,0.9654,0.5419,0.0306,144,10,334
41,0-8,0.1573,0.6607,0.3329,0.055,6382,1004,35597
41,8-16,0.1665,0.7379,0.3634,0.0668,10958,1825,55512
41,16-32,0.1294,0.8079,0.4544,0.0778,13434,1739,36837
41,32-64,0.0938,0.8992,0.6268,0.0821,6098,572,11466
41,64-128,0.0958,0.9408,0.6931,0.0953,1743,167,2607
41,128-9999,0.0694,0.962,0.6623,0.011,144,10,308
42,0-8,0.1531,0.6587,0.3404,0.0566,6382,977,36656
42,8-16,0.1646,0.7336,0.3795,0.0662,10958,1804,55314
42,16-32,0.1219,0.813,0.4728,0.0784,13434,1638,35565
42,32-64,0.0959,0.8985,0.6309,0.1005,6098,585,11131
42,64-128,0.0912,0.9386,0.7173,0.149,1743,159,2434
42,128-9999,0.0903,0.9694,0.6375,0.0068,144,13,331
43,0-8,0.152,0.6587,0.3467,0.049,6382,970,36140
43,8-16,0.1611,0.7331,0.3819,0.059,10958,1765,54645
43,16-32,0.1236,0.8133,0.4686,0.0718,13434,1661,35899
43,32-64,0.093,0.9013,0.626,0.0937,6098,567,11282
43,64-128,0.0935,0.9415,0.7384,0.1339,1743,163,2404
43,128-9999,0.0694,0.9627,0.646,0.0129,144,10,291
44,0-8,0.1548,0.6512,0.333,0.0524,6382,988,34893
44,8-16,0.1613,0.7342,0.3599,0.0657,10958,1768,54830
44,16-32,0.1214,0.8062,0.4551,0.0778,13434,1631,36855
44,32-64,0.092,0.9003,0.6071,0.1071,6098,561,11577
44,64-128,0.0895,0.9411,0.7444,0.126,1743,156,2418
44,128-9999,0.0625,0.9728,0.7913,0.0071,144,9,254
45,0-8,0.1543,0.6544,0.3403,0.049,6382,985,34934
45,8-16,0.1566,0.7353,0.3755,0.0587,10958,1716,55327
45,16-32,0.1169,0.8091,0.47,0.0708,13434,1570,36388
45,32-64,0.0871,0.9022,0.6118,0.1172,6098,531,11369
45,64-128,0.0815,0.9385,0.7181,0.3182,1743,142,2345
45,128-9999,0.0556,0.9706,0.7048,0.0168,144,8,271
46,0-8,0.1547,0.6577,0.3365,0.0526,6382,987,35160
46,8-16,0.1581,0.7354,0.3768,0.0603,10958,1732,55322
46,16-32,0.1172,0.805,0.4685,0.073,13434,1574,36340
46,32-64,0.0856,0.8997,0.6121,0.1144,6098,522,11222
